visitor_id,visitor_type,device,traffic_source,add_to_cart,checkout_started,subscribed,revenue
V003762,new,desktop,paid_social,0,0,0,0.0
V003763,new,desktop,direct,1,1,1,48.01
V003764,new,mobile,organic_search,0,0,0,0.0
V003765,new,tablet,paid_social,0,0,0,0.0
V003766,new,tablet,paid_social,0,0,0,0.0
V003767,new,mobile,paid_social,0,0,0,0.0
V003768,new,mobile,direct,0,0,0,0.0
V003769,new,desktop,direct,0,0,0,0.0
V003770,returning,mobile,email,0,0,0,0.0
V003771,new,desktop,email,0,0,0,0.0
V003772,new,mobile,organic_search,0,0,0,0.0
V003773,new,mobile,influencer,0,0,0,0.0
V003774,new,mobile,direct,0,0,0,0.0
V003775,returning,mobile,organic_search,0,0,0,0.0
V003776,new,mobile,organic_search,0,0,0,0.0
V003777,returning,mobile,influencer,0,0,0,0.0
V003778,new,mobile,email,0,0,0,0.0
V003779,new,desktop,email,0,0,0,0.0
V003780,returning,desktop,email,1,1,1,51.49
V003781,returning,mobile,direct,0,0,0,0.0
V003782,new,desktop,email,0,0,0,0.0
V003783,returning,tablet,paid_social,1,1,1,47.08
V003784,new,mobile,paid_social,0,0,0,0.0
V003785,returning,desktop,paid_social,0,0,0,0.0
V003786,returning,mobile,email,0,0,0,0.0
V003787,returning,desktop,organic_search,0,0,0,0.0
V003788,new,mobile,influencer,1,1,1,48.87
V003789,new,desktop,paid_social,1,1,0,0.0
V003790,new,mobile,paid_social,0,0,0,0.0
V003791,new,mobile,paid_social,0,0,0,0.0
V003792,new,tablet,paid_social,0,0,0,0.0
V003793,new,desktop,email,0,0,0,0.0
V003794,new,desktop,organic_search,0,0,0,0.0
V003795,new,mobile,paid_social,0,0,0,0.0
V003796,new,mobile,influencer,0,0,0,0.0
V003797,new,desktop,email,0,0,0,0.0
V003798,returning,mobile,organic_search,0,0,0,0.0
V003799,new,desktop,organic_search,0,0,0,0.0
V003800,new,desktop,email,0,0,0,0.0
V003801,new,mobile,organic_search,0,0,0,0.0
V003802,new,desktop,organic_search,0,0,0,0.0
V003803,new,mobile,paid_social,0,0,0,0.0
V003804,new,desktop,organic_search,1,1,1,51.51
V003805,returning,desktop,paid_social,0,0,0,0.0
V003806,new,mobile,paid_social,0,0,0,0.0
V003807,new,desktop,paid_social,0,0,0,0.0
V003808,returning,mobile,organic_search,1,0,0,0.0
V003809,returning,mobile,organic_search,0,0,0,0.0
V003810,new,mobile,direct,0,0,0,0.0
V003811,new,mobile,direct,0,0,0,0.0
V003812,returning,mobile,direct,1,1,1,47.81
V003813,returning,desktop,influencer,1,0,0,0.0
V003814,returning,mobile,direct,0,0,0,0.0
V003815,new,mobile,paid_social,0,0,0,0.0
V003816,new,desktop,organic_search,0,0,0,0.0
V003817,returning,tablet,email,0,0,0,0.0
V003818,new,desktop,direct,0,0,0,0.0
V003819,returning,mobile,influencer,0,0,0,0.0
V003820,new,mobile,organic_search,0,0,0,0.0
V003821,new,mobile,paid_social,0,0,0,0.0
V003822,new,mobile,paid_social,0,0,0,0.0
V003823,returning,desktop,paid_social,0,0,0,0.0
V003824,returning,mobile,organic_search,0,0,0,0.0
V003825,returning,mobile,paid_social,0,0,0,0.0
V003826,new,mobile,paid_social,0,0,0,0.0
V003827,new,desktop,direct,0,0,0,0.0
V003828,returning,desktop,direct,0,0,0,0.0
V003829,new,desktop,influencer,0,0,0,0.0
V003830,returning,desktop,paid_social,0,0,0,0.0
V003831,new,desktop,email,0,0,0,0.0
V003832,returning,mobile,paid_social,0,0,0,0.0
V003833,returning,mobile,direct,0,0,0,0.0
V003834,new,desktop,direct,0,0,0,0.0
V003835,returning,mobile,paid_social,0,0,0,0.0
V003836,new,mobile,influencer,1,0,0,0.0
V003837,new,mobile,email,0,0,0,0.0
V003838,new,desktop,email,0,0,0,0.0
V003839,returning,mobile,direct,0,0,0,0.0
V003840,returning,mobile,paid_social,1,0,0,0.0
V003841,new,mobile,influencer,0,0,0,0.0
V003842,new,desktop,organic_search,0,0,0,0.0
V003843,new,mobile,paid_social,1,1,1,51.66
V003844,new,mobile,paid_social,0,0,0,0.0
V003845,new,desktop,paid_social,0,0,0,0.0
V003846,new,mobile,direct,0,0,0,0.0
V003847,new,mobile,organic_search,0,0,0,0.0
V003848,returning,tablet,organic_search,0,0,0,0.0
V003849,returning,mobile,influencer,0,0,0,0.0
V003850,new,mobile,paid_social,0,0,0,0.0
V003851,returning,mobile,direct,0,0,0,0.0
V003852,returning,mobile,paid_social,0,0,0,0.0
V003853,returning,mobile,paid_social,1,1,1,50.9
V003854,new,desktop,influencer,0,0,0,0.0
V003855,returning,desktop,paid_social,0,0,0,0.0
V003856,returning,mobile,paid_social,0,0,0,0.0
V003857,returning,tablet,organic_search,1,1,1,50.62
V003858,new,mobile,influencer,0,0,0,0.0
V003859,new,desktop,email,0,0,0,0.0
V003860,new,desktop,direct,0,0,0,0.0
V003861,new,desktop,organic_search,0,0,0,0.0
V003862,new,desktop,direct,0,0,0,0.0
V003863,new,mobile,email,0,0,0,0.0
V003864,returning,mobile,direct,0,0,0,0.0
V003865,new,mobile,organic_search,0,0,0,0.0
V003866,new,desktop,paid_social,0,0,0,0.0
V003867,new,desktop,email,0,0,0,0.0
V003868,returning,mobile,organic_search,0,0,0,0.0
V003869,new,mobile,paid_social,0,0,0,0.0
V003870,new,desktop,paid_social,1,1,1,50.1
V003871,new,mobile,organic_search,0,0,0,0.0
V003872,new,desktop,organic_search,0,0,0,0.0
V003873,returning,mobile,paid_social,0,0,0,0.0
V003874,new,desktop,organic_search,0,0,0,0.0
V003875,returning,desktop,organic_search,0,0,0,0.0
V003876,new,desktop,organic_search,0,0,0,0.0
V003877,returning,desktop,organic_search,0,0,0,0.0
V003878,new,desktop,organic_search,1,1,1,50.86
V003879,new,mobile,email,0,0,0,0.0
V003880,new,desktop,paid_social,1,0,0,0.0
V003881,returning,mobile,influencer,1,0,0,0.0
V003882,new,mobile,direct,0,0,0,0.0
V003883,new,mobile,paid_social,0,0,0,0.0
V003884,new,mobile,influencer,0,0,0,0.0
V003885,new,mobile,paid_social,0,0,0,0.0
V003886,returning,desktop,paid_social,0,0,0,0.0
V003887,returning,mobile,email,0,0,0,0.0
V003888,returning,desktop,organic_search,0,0,0,0.0
V003889,returning,mobile,paid_social,0,0,0,0.0
V003890,returning,mobile,paid_social,0,0,0,0.0
V003891,new,desktop,direct,1,1,1,50.88
V003892,new,mobile,organic_search,0,0,0,0.0
V003893,new,desktop,organic_search,0,0,0,0.0
V003894,returning,tablet,direct,1,1,1,49.53
V003895,new,mobile,paid_social,0,0,0,0.0
V003896,returning,mobile,email,0,0,0,0.0
V003897,new,mobile,direct,0,0,0,0.0
V003898,new,mobile,direct,0,0,0,0.0
V003899,new,mobile,organic_search,0,0,0,0.0
V003900,new,tablet,organic_search,0,0,0,0.0
V003901,returning,tablet,organic_search,1,0,0,0.0
V003902,returning,mobile,organic_search,0,0,0,0.0
V003903,new,desktop,organic_search,0,0,0,0.0
V003904,returning,desktop,direct,0,0,0,0.0
V003905,new,mobile,organic_search,1,1,1,48.96
V003906,new,desktop,paid_social,0,0,0,0.0
V003907,new,mobile,paid_social,0,0,0,0.0
V003908,new,mobile,organic_search,0,0,0,0.0
V003909,returning,mobile,organic_search,0,0,0,0.0
V003910,new,mobile,influencer,0,0,0,0.0
V003911,returning,tablet,paid_social,1,1,1,49.21
V003912,new,mobile,organic_search,1,1,1,51.31
V003913,returning,mobile,influencer,0,0,0,0.0
V003914,new,mobile,paid_social,0,0,0,0.0
V003915,returning,mobile,organic_search,0,0,0,0.0
V003916,returning,desktop,influencer,0,0,0,0.0
V003917,new,desktop,email,0,0,0,0.0
V003918,returning,mobile,paid_social,0,0,0,0.0
V003919,returning,mobile,direct,1,1,1,49.92
V003920,returning,desktop,paid_social,0,0,0,0.0
V003921,returning,desktop,influencer,1,0,0,0.0
V003922,returning,mobile,direct,0,0,0,0.0
V003923,new,desktop,influencer,0,0,0,0.0
V003924,returning,desktop,direct,0,0,0,0.0
V003925,new,mobile,paid_social,0,0,0,0.0
V003926,returning,mobile,organic_search,0,0,0,0.0
V003927,new,mobile,email,0,0,0,0.0
V003928,returning,mobile,email,0,0,0,0.0
V003929,new,mobile,email,0,0,0,0.0
V003930,returning,mobile,paid_social,0,0,0,0.0
V003931,new,mobile,paid_social,0,0,0,0.0
V003932,new,mobile,email,0,0,0,0.0
V003933,returning,desktop,paid_social,1,1,0,0.0
V003934,new,mobile,organic_search,0,0,0,0.0
V003935,returning,mobile,direct,0,0,0,0.0
V003936,returning,desktop,paid_social,1,1,1,49.84
V003937,new,desktop,direct,0,0,0,0.0
V003938,returning,desktop,paid_social,1,1,1,48.44
V003939,new,mobile,organic_search,0,0,0,0.0
V003940,new,desktop,organic_search,0,0,0,0.0
V003941,new,mobile,paid_social,0,0,0,0.0
V003942,new,mobile,email,0,0,0,0.0
V003943,new,mobile,paid_social,1,1,1,47.0
V003944,new,mobile,direct,0,0,0,0.0
V003945,returning,mobile,paid_social,1,1,1,51.22
V003946,returning,mobile,organic_search,0,0,0,0.0
V003947,new,mobile,organic_search,0,0,0,0.0
V003948,returning,desktop,paid_social,0,0,0,0.0
V003949,new,mobile,paid_social,0,0,0,0.0
V003950,returning,mobile,direct,0,0,0,0.0
V003951,new,mobile,email,1,0,0,0.0
V003952,new,desktop,email,0,0,0,0.0
V003953,returning,desktop,email,0,0,0,0.0
V003954,new,mobile,paid_social,0,0,0,0.0
V003955,new,desktop,direct,0,0,0,0.0
V003956,new,mobile,email,0,0,0,0.0
V003957,returning,mobile,email,1,1,1,51.97
V003958,new,mobile,organic_search,0,0,0,0.0
V003959,returning,desktop,influencer,0,0,0,0.0
V003960,new,desktop,paid_social,0,0,0,0.0
V003961,returning,tablet,organic_search,0,0,0,0.0
V003962,returning,desktop,paid_social,0,0,0,0.0
V003963,new,mobile,influencer,0,0,0,0.0
V003964,new,mobile,organic_search,0,0,0,0.0
V003965,new,mobile,direct,0,0,0,0.0
V003966,new,mobile,paid_social,0,0,0,0.0
V003967,returning,mobile,email,0,0,0,0.0
V003968,new,mobile,influencer,0,0,0,0.0
V003969,new,desktop,organic_search,0,0,0,0.0
V003970,returning,mobile,organic_search,0,0,0,0.0
V003971,new,desktop,paid_social,0,0,0,0.0
V003972,new,mobile,organic_search,0,0,0,0.0
V003973,new,mobile,paid_social,0,0,0,0.0
V003974,new,desktop,influencer,0,0,0,0.0
V003975,returning,mobile,direct,0,0,0,0.0
V003976,new,desktop,paid_social,0,0,0,0.0
V003977,new,mobile,organic_search,1,1,1,51.51
V003978,returning,desktop,direct,0,0,0,0.0
V003979,new,mobile,paid_social,0,0,0,0.0
V003980,new,desktop,paid_social,0,0,0,0.0
V003981,new,mobile,organic_search,0,0,0,0.0
V003982,new,mobile,paid_social,0,0,0,0.0
V003983,returning,mobile,organic_search,0,0,0,0.0
V003984,returning,desktop,organic_search,0,0,0,0.0
V003985,new,mobile,paid_social,0,0,0,0.0
V003986,new,mobile,email,0,0,0,0.0
V003987,new,mobile,paid_social,0,0,0,0.0
V003988,new,desktop,paid_social,0,0,0,0.0
V003989,returning,mobile,direct,0,0,0,0.0
V003990,returning,desktop,direct,1,0,0,0.0
V003991,new,mobile,direct,0,0,0,0.0
V003992,returning,desktop,influencer,1,0,0,0.0
V003993,new,desktop,paid_social,0,0,0,0.0
V003994,new,mobile,influencer,1,1,1,48.49
V003995,new,mobile,email,0,0,0,0.0
V003996,returning,mobile,organic_search,1,1,1,50.94
V003997,returning,mobile,organic_search,0,0,0,0.0
V003998,returning,desktop,paid_social,0,0,0,0.0
V003999,new,desktop,paid_social,0,0,0,0.0
V004000,returning,mobile,direct,0,0,0,0.0
V004001,returning,mobile,organic_search,0,0,0,0.0
V004002,returning,mobile,organic_search,0,0,0,0.0
V004003,returning,mobile,paid_social,0,0,0,0.0
V004004,returning,mobile,email,0,0,0,0.0
V004005,new,desktop,organic_search,0,0,0,0.0
V004006,returning,mobile,influencer,0,0,0,0.0
V004007,new,mobile,influencer,0,0,0,0.0
V004008,returning,desktop,paid_social,0,0,0,0.0
V004009,returning,mobile,paid_social,1,0,0,0.0
V004010,returning,mobile,email,0,0,0,0.0
V004011,returning,mobile,paid_social,0,0,0,0.0
V004012,returning,desktop,email,0,0,0,0.0
V004013,new,mobile,organic_search,0,0,0,0.0
V004014,new,mobile,email,0,0,0,0.0
V004015,new,mobile,influencer,0,0,0,0.0
V004016,returning,mobile,email,0,0,0,0.0
V004017,returning,desktop,direct,0,0,0,0.0
V004018,returning,tablet,paid_social,0,0,0,0.0
V004019,new,desktop,paid_social,0,0,0,0.0
V004020,returning,mobile,direct,0,0,0,0.0
V004021,new,mobile,direct,0,0,0,0.0
V004022,new,desktop,influencer,0,0,0,0.0
V004023,new,tablet,organic_search,0,0,0,0.0
V004024,returning,mobile,direct,1,0,0,0.0
V004025,new,desktop,organic_search,0,0,0,0.0
V004026,returning,mobile,direct,0,0,0,0.0
V004027,new,mobile,paid_social,0,0,0,0.0
V004028,new,mobile,paid_social,0,0,0,0.0
V004029,new,mobile,direct,0,0,0,0.0
V004030,returning,mobile,organic_search,0,0,0,0.0
V004031,returning,mobile,paid_social,0,0,0,0.0
V004032,returning,desktop,paid_social,0,0,0,0.0
V004033,new,mobile,direct,0,0,0,0.0
V004034,new,desktop,organic_search,0,0,0,0.0
V004035,new,desktop,organic_search,0,0,0,0.0
V004036,new,desktop,paid_social,0,0,0,0.0
V004037,new,desktop,organic_search,0,0,0,0.0
V004038,returning,mobile,email,0,0,0,0.0
V004039,returning,desktop,email,0,0,0,0.0
V004040,new,mobile,organic_search,0,0,0,0.0
V004041,returning,mobile,paid_social,0,0,0,0.0
V004042,new,desktop,email,0,0,0,0.0
V004043,new,desktop,paid_social,0,0,0,0.0
V004044,new,mobile,direct,0,0,0,0.0
V004045,new,mobile,direct,0,0,0,0.0
V004046,new,mobile,paid_social,0,0,0,0.0
V004047,new,mobile,organic_search,0,0,0,0.0
V004048,new,mobile,email,0,0,0,0.0
V004049,new,desktop,direct,0,0,0,0.0
V004050,returning,mobile,paid_social,0,0,0,0.0
V004051,new,mobile,paid_social,0,0,0,0.0
V004052,returning,mobile,organic_search,0,0,0,0.0
V004053,new,mobile,paid_social,0,0,0,0.0
V004054,new,mobile,influencer,0,0,0,0.0
V004055,new,desktop,organic_search,0,0,0,0.0
V004056,new,mobile,organic_search,0,0,0,0.0
V004057,new,mobile,organic_search,0,0,0,0.0
V004058,new,desktop,email,0,0,0,0.0
V004059,returning,mobile,direct,0,0,0,0.0
V004060,new,tablet,influencer,0,0,0,0.0
V004061,new,mobile,direct,0,0,0,0.0
V004062,returning,desktop,paid_social,0,0,0,0.0
V004063,returning,mobile,organic_search,1,1,1,49.58
V004064,new,mobile,paid_social,1,1,1,48.67
V004065,new,mobile,email,0,0,0,0.0
V004066,returning,mobile,direct,0,0,0,0.0
V004067,new,mobile,organic_search,0,0,0,0.0
V004068,new,desktop,organic_search,0,0,0,0.0
V004069,new,mobile,organic_search,0,0,0,0.0
V004070,new,mobile,organic_search,0,0,0,0.0
V004071,new,desktop,influencer,1,1,1,46.64
V004072,new,mobile,paid_social,0,0,0,0.0
V004073,new,mobile,paid_social,0,0,0,0.0
V004074,new,mobile,email,0,0,0,0.0
V004075,new,mobile,email,0,0,0,0.0
V004076,returning,mobile,email,0,0,0,0.0
V004077,new,mobile,direct,0,0,0,0.0
V004078,new,mobile,direct,0,0,0,0.0
V004079,returning,mobile,organic_search,0,0,0,0.0
V004080,new,mobile,organic_search,0,0,0,0.0
V004081,new,mobile,direct,0,0,0,0.0
V004082,new,desktop,paid_social,0,0,0,0.0
V004083,new,mobile,influencer,0,0,0,0.0
V004084,returning,mobile,email,0,0,0,0.0
V004085,new,desktop,email,0,0,0,0.0
V004086,new,mobile,organic_search,0,0,0,0.0
V004087,new,desktop,direct,1,1,1,47.73
V004088,returning,mobile,organic_search,1,1,1,49.25
V004089,new,mobile,email,0,0,0,0.0
V004090,new,desktop,paid_social,0,0,0,0.0
V004091,returning,mobile,direct,1,1,1,51.36
V004092,new,desktop,paid_social,0,0,0,0.0
V004093,new,mobile,influencer,0,0,0,0.0
V004094,returning,mobile,influencer,0,0,0,0.0
V004095,returning,mobile,direct,1,1,1,52.85
V004096,new,desktop,paid_social,0,0,0,0.0
V004097,returning,desktop,direct,1,0,0,0.0
V004098,returning,desktop,organic_search,0,0,0,0.0
V004099,new,mobile,influencer,0,0,0,0.0
V004100,new,tablet,email,0,0,0,0.0
V004101,new,mobile,direct,0,0,0,0.0
V004102,returning,desktop,email,1,1,1,49.47
V004103,returning,desktop,direct,0,0,0,0.0
V004104,new,mobile,organic_search,0,0,0,0.0
V004105,returning,mobile,organic_search,1,1,0,0.0
V004106,new,desktop,organic_search,0,0,0,0.0
V004107,new,mobile,paid_social,0,0,0,0.0
V004108,new,desktop,paid_social,1,1,0,0.0
V004109,new,tablet,influencer,0,0,0,0.0
V004110,new,mobile,paid_social,0,0,0,0.0
V004111,returning,desktop,organic_search,0,0,0,0.0
V004112,returning,desktop,organic_search,0,0,0,0.0
V004113,returning,desktop,paid_social,0,0,0,0.0
V004114,new,mobile,paid_social,0,0,0,0.0
V004115,new,desktop,influencer,0,0,0,0.0
V004116,returning,mobile,paid_social,1,1,1,50.98
V004117,returning,desktop,organic_search,0,0,0,0.0
V004118,returning,desktop,direct,0,0,0,0.0
V004119,new,mobile,email,0,0,0,0.0
V004120,returning,mobile,paid_social,1,1,1,46.65
V004121,new,desktop,email,0,0,0,0.0
V004122,new,mobile,direct,0,0,0,0.0
V004123,new,mobile,paid_social,1,1,1,46.48
V004124,returning,mobile,email,1,0,0,0.0
V004125,returning,mobile,paid_social,0,0,0,0.0
V004126,new,mobile,organic_search,0,0,0,0.0
V004127,returning,mobile,direct,0,0,0,0.0
V004128,returning,mobile,organic_search,0,0,0,0.0
V004129,returning,desktop,direct,1,1,1,49.5
V004130,new,mobile,paid_social,0,0,0,0.0
V004131,new,mobile,organic_search,0,0,0,0.0
V004132,new,mobile,organic_search,0,0,0,0.0
V004133,new,mobile,organic_search,0,0,0,0.0
V004134,new,desktop,influencer,0,0,0,0.0
V004135,new,mobile,direct,1,1,0,0.0
V004136,new,desktop,influencer,0,0,0,0.0
V004137,returning,mobile,paid_social,0,0,0,0.0
V004138,returning,mobile,paid_social,0,0,0,0.0
V004139,new,mobile,email,0,0,0,0.0
V004140,new,tablet,paid_social,0,0,0,0.0
V004141,returning,tablet,paid_social,0,0,0,0.0
V004142,new,mobile,direct,0,0,0,0.0
V004143,new,mobile,email,0,0,0,0.0
V004144,new,mobile,email,0,0,0,0.0
V004145,returning,mobile,email,0,0,0,0.0
V004146,new,tablet,influencer,0,0,0,0.0
V004147,new,tablet,direct,0,0,0,0.0
V004148,returning,desktop,influencer,1,1,1,51.1
V004149,new,desktop,paid_social,0,0,0,0.0
V004150,new,desktop,organic_search,1,1,1,51.99
V004151,returning,desktop,paid_social,0,0,0,0.0
V004152,returning,tablet,organic_search,0,0,0,0.0
V004153,new,desktop,direct,0,0,0,0.0
V004154,new,desktop,direct,0,0,0,0.0
V004155,returning,mobile,email,1,1,1,48.7
V004156,new,desktop,organic_search,0,0,0,0.0
V004157,returning,desktop,organic_search,0,0,0,0.0
V004158,new,mobile,direct,0,0,0,0.0
V004159,new,tablet,paid_social,0,0,0,0.0
V004160,new,mobile,email,0,0,0,0.0
V004161,new,mobile,paid_social,0,0,0,0.0
V004162,returning,desktop,paid_social,0,0,0,0.0
V004163,returning,tablet,organic_search,1,1,1,50.96
V004164,new,mobile,email,0,0,0,0.0
V004165,new,mobile,direct,0,0,0,0.0
V004166,returning,mobile,paid_social,0,0,0,0.0
V004167,returning,mobile,paid_social,0,0,0,0.0
V004168,returning,desktop,direct,0,0,0,0.0
V004169,returning,mobile,paid_social,0,0,0,0.0
V004170,new,desktop,organic_search,0,0,0,0.0
V004171,returning,mobile,email,0,0,0,0.0
V004172,new,mobile,organic_search,0,0,0,0.0
V004173,returning,desktop,organic_search,0,0,0,0.0
V004174,new,desktop,paid_social,0,0,0,0.0
V004175,new,desktop,organic_search,0,0,0,0.0
V004176,returning,desktop,paid_social,1,1,0,0.0
V004177,new,mobile,organic_search,0,0,0,0.0
V004178,new,tablet,influencer,1,1,1,48.17
V004179,returning,mobile,email,0,0,0,0.0
V004180,returning,mobile,paid_social,1,0,0,0.0
V004181,new,mobile,organic_search,0,0,0,0.0
V004182,returning,desktop,influencer,0,0,0,0.0
V004183,new,mobile,email,0,0,0,0.0
V004184,new,mobile,direct,1,1,1,50.01
V004185,returning,mobile,direct,0,0,0,0.0
V004186,returning,mobile,organic_search,0,0,0,0.0
V004187,new,mobile,direct,0,0,0,0.0
V004188,new,desktop,direct,0,0,0,0.0
V004189,returning,mobile,email,0,0,0,0.0
V004190,returning,tablet,email,0,0,0,0.0
V004191,new,mobile,email,0,0,0,0.0
V004192,returning,mobile,paid_social,0,0,0,0.0
V004193,returning,mobile,influencer,0,0,0,0.0
V004194,new,desktop,direct,0,0,0,0.0
V004195,new,mobile,email,0,0,0,0.0
V004196,new,desktop,organic_search,1,1,1,48.78
V004197,new,mobile,influencer,0,0,0,0.0
V004198,new,mobile,email,1,1,1,48.84
V004199,new,desktop,organic_search,0,0,0,0.0
V004200,returning,mobile,paid_social,0,0,0,0.0
V004201,new,mobile,organic_search,0,0,0,0.0
V004202,returning,desktop,direct,0,0,0,0.0
V004203,returning,desktop,email,0,0,0,0.0
V004204,new,mobile,organic_search,0,0,0,0.0
V004205,new,desktop,paid_social,0,0,0,0.0
V004206,new,mobile,organic_search,0,0,0,0.0
V004207,new,tablet,organic_search,1,1,1,51.15
V004208,returning,mobile,email,0,0,0,0.0
V004209,new,mobile,paid_social,1,1,1,51.03
V004210,returning,mobile,paid_social,0,0,0,0.0
V004211,new,desktop,direct,0,0,0,0.0
V004212,returning,desktop,direct,0,0,0,0.0
V004213,returning,mobile,paid_social,0,0,0,0.0
V004214,new,desktop,paid_social,0,0,0,0.0
V004215,new,mobile,email,0,0,0,0.0
V004216,returning,mobile,paid_social,1,1,1,52.83
V004217,new,desktop,organic_search,1,1,1,47.52
V004218,new,mobile,influencer,0,0,0,0.0
V004219,returning,desktop,organic_search,0,0,0,0.0
V004220,returning,desktop,organic_search,0,0,0,0.0
V004221,returning,mobile,email,1,0,0,0.0
V004222,new,mobile,organic_search,1,0,0,0.0
V004223,new,desktop,influencer,0,0,0,0.0
V004224,new,desktop,paid_social,0,0,0,0.0
V004225,new,desktop,direct,0,0,0,0.0
V004226,returning,mobile,organic_search,1,1,0,0.0
V004227,new,mobile,direct,0,0,0,0.0
V004228,new,mobile,direct,0,0,0,0.0
V004229,returning,mobile,email,0,0,0,0.0
V004230,new,mobile,paid_social,1,1,1,51.66
V004231,new,desktop,influencer,0,0,0,0.0
V004232,new,mobile,paid_social,0,0,0,0.0
V004233,returning,desktop,paid_social,0,0,0,0.0
V004234,returning,mobile,paid_social,0,0,0,0.0
V004235,returning,mobile,email,0,0,0,0.0
V004236,new,mobile,paid_social,1,0,0,0.0
V004237,returning,desktop,paid_social,1,1,1,48.17
V004238,new,desktop,email,0,0,0,0.0
V004239,returning,mobile,paid_social,0,0,0,0.0
V004240,new,mobile,paid_social,0,0,0,0.0
V004241,returning,desktop,paid_social,1,1,1,48.9
V004242,new,desktop,email,0,0,0,0.0
V004243,new,desktop,influencer,0,0,0,0.0
V004244,returning,mobile,organic_search,0,0,0,0.0
V004245,new,mobile,email,1,1,1,50.32
V004246,new,mobile,direct,0,0,0,0.0
V004247,new,mobile,email,0,0,0,0.0
V004248,new,mobile,paid_social,0,0,0,0.0
V004249,returning,mobile,organic_search,0,0,0,0.0
V004250,new,desktop,direct,1,1,1,47.34
V004251,new,desktop,paid_social,0,0,0,0.0
V004252,returning,desktop,paid_social,0,0,0,0.0
V004253,new,desktop,direct,0,0,0,0.0
V004254,returning,desktop,influencer,1,0,0,0.0
V004255,new,mobile,organic_search,0,0,0,0.0
V004256,returning,desktop,paid_social,0,0,0,0.0
V004257,new,tablet,organic_search,0,0,0,0.0
V004258,returning,mobile,organic_search,0,0,0,0.0
V004259,new,mobile,organic_search,0,0,0,0.0
V004260,returning,tablet,email,0,0,0,0.0
V004261,returning,mobile,organic_search,0,0,0,0.0
V004262,returning,mobile,email,0,0,0,0.0
V004263,returning,desktop,organic_search,0,0,0,0.0
V004264,returning,desktop,influencer,0,0,0,0.0
V004265,new,desktop,organic_search,0,0,0,0.0
V004266,new,mobile,organic_search,0,0,0,0.0
V004267,new,mobile,direct,0,0,0,0.0
V004268,new,mobile,email,0,0,0,0.0
V004269,returning,desktop,direct,0,0,0,0.0
V004270,returning,mobile,direct,1,1,0,0.0
V004271,returning,mobile,email,0,0,0,0.0
V004272,new,mobile,paid_social,0,0,0,0.0
V004273,new,mobile,paid_social,0,0,0,0.0
V004274,returning,desktop,organic_search,1,0,0,0.0
V004275,new,mobile,paid_social,0,0,0,0.0
V004276,returning,mobile,email,0,0,0,0.0
V004277,returning,desktop,email,0,0,0,0.0
V004278,returning,mobile,email,0,0,0,0.0
V004279,returning,mobile,paid_social,0,0,0,0.0
V004280,new,desktop,email,0,0,0,0.0
V004281,returning,tablet,paid_social,0,0,0,0.0
V004282,new,mobile,organic_search,0,0,0,0.0
V004283,new,mobile,paid_social,0,0,0,0.0
V004284,returning,mobile,influencer,0,0,0,0.0
V004285,new,mobile,paid_social,1,1,1,50.01
V004286,returning,mobile,organic_search,0,0,0,0.0
V004287,new,mobile,email,0,0,0,0.0
V004288,new,mobile,email,0,0,0,0.0
V004289,returning,mobile,organic_search,0,0,0,0.0
V004290,returning,mobile,influencer,0,0,0,0.0
V004291,returning,desktop,email,0,0,0,0.0
V004292,new,mobile,organic_search,0,0,0,0.0
V004293,new,mobile,email,0,0,0,0.0
V004294,new,desktop,email,0,0,0,0.0
V004295,returning,desktop,influencer,0,0,0,0.0
V004296,returning,mobile,direct,0,0,0,0.0
V004297,new,desktop,organic_search,0,0,0,0.0
V004298,returning,mobile,organic_search,0,0,0,0.0
V004299,new,desktop,direct,0,0,0,0.0
V004300,new,mobile,paid_social,1,1,1,52.78
V004301,new,mobile,paid_social,0,0,0,0.0
V004302,new,mobile,organic_search,0,0,0,0.0
V004303,new,mobile,direct,0,0,0,0.0
V004304,new,desktop,email,0,0,0,0.0
V004305,new,desktop,paid_social,0,0,0,0.0
V004306,new,mobile,direct,0,0,0,0.0
V004307,new,mobile,direct,0,0,0,0.0
V004308,returning,mobile,paid_social,0,0,0,0.0
V004309,returning,mobile,email,0,0,0,0.0
V004310,returning,desktop,paid_social,0,0,0,0.0
V004311,new,mobile,email,0,0,0,0.0
V004312,new,mobile,paid_social,0,0,0,0.0
V004313,new,mobile,direct,0,0,0,0.0
V004314,new,desktop,paid_social,0,0,0,0.0
V004315,returning,desktop,email,0,0,0,0.0
V004316,returning,mobile,paid_social,0,0,0,0.0
V004317,returning,mobile,organic_search,0,0,0,0.0
V004318,new,mobile,organic_search,0,0,0,0.0
V004319,new,desktop,organic_search,0,0,0,0.0
V004320,new,mobile,organic_search,0,0,0,0.0
V004321,returning,desktop,direct,0,0,0,0.0
V004322,returning,mobile,direct,0,0,0,0.0
V004323,returning,mobile,paid_social,1,1,1,55.14
V004324,new,desktop,email,0,0,0,0.0
V004325,new,desktop,organic_search,0,0,0,0.0
V004326,returning,mobile,influencer,0,0,0,0.0
V004327,returning,desktop,paid_social,0,0,0,0.0
V004328,returning,tablet,email,0,0,0,0.0
V004329,new,mobile,organic_search,0,0,0,0.0
V004330,new,mobile,organic_search,0,0,0,0.0
V004331,returning,mobile,paid_social,0,0,0,0.0
V004332,new,desktop,paid_social,0,0,0,0.0
